,age,gender,employment_years,employment_status,monthly_income,monthly_expenses,credit_history_years,past_default,residence_type,loan_amount,education,loan_intent,interest_rate,loan_percent_income,credit_score,loan_status,expense_to_income
14661,30,0,8.0,0,6091.42,4444.49,9.0,0,3,12000.0,4,4,11.43,1.97,687.0,0,0.73
14662,23,1,0.0,2,5076.58,4298.08,2.0,1,3,10000.0,3,4,8.94,1.97,561.0,0,0.85
14663,23,0,2.0,1,6092.0,4656.79,4.0,0,0,12000.0,3,4,11.01,1.97,678.0,0,0.76
14664,23,1,0.0,2,10153.42,7476.35,4.0,0,0,20000.0,0,0,7.9,1.97,680.0,0,0.74
14665,26,0,0.0,2,6092.17,3440.47,2.0,0,0,12000.0,0,2,10.65,1.97,511.0,0,0.56
14666,22,0,0.0,2,5076.83,4203.76,4.0,1,0,10000.0,1,5,12.1,1.97,587.0,0,0.83
14667,31,0,4.0,0,6904.58,5614.49,5.0,0,0,13600.0,3,3,7.88,1.97,671.0,0,0.81
14668,22,0,0.0,2,5077.17,3488.48,3.0,1,3,10000.0,1,1,11.45,1.97,612.0,0,0.69
14669,21,1,0.0,2,5077.25,3032.95,4.0,1,3,10000.0,3,0,6.99,1.97,582.0,0,0.6
14670,32,1,9.0,0,10154.58,7256.14,9.0,1,3,20000.0,1,4,10.75,1.97,637.0,0,0.71
14671,26,1,4.0,0,5077.58,4150.75,2.0,1,0,10000.0,0,1,7.88,1.97,595.0,0,0.82
14672,24,1,0.0,2,6093.17,4841.67,3.0,1,3,12000.0,4,1,10.54,1.97,597.0,0,0.79
14673,24,1,4.0,0,6093.25,4745.22,4.0,1,3,12000.0,0,1,8.9,1.97,594.0,0,0.78
14674,27,1,5.0,0,10155.5,8091.06,9.0,0,0,20000.0,2,5,11.99,1.97,699.0,0,0.8
14675,24,1,1.0,1,6601.08,3852.34,2.0,1,3,13000.0,1,1,13.49,1.97,686.0,0,0.58
14676,33,0,10.0,0,7616.92,5352.55,10.0,1,0,15000.0,1,2,12.21,1.97,684.0,0,0.7
14677,32,0,7.0,0,6093.58,4439.89,9.0,1,3,12000.0,1,4,11.48,1.97,623.0,0,0.73
14678,26,0,6.0,0,5890.5,4369.84,3.0,1,0,11600.0,4,5,11.99,1.97,631.0,0,0.74
14679,24,0,2.0,1,5078.08,2974.69,2.0,1,2,10000.0,3,3,11.12,1.97,582.0,0,0.59
14680,23,1,0.0,2,3554.67,2292.79,3.0,0,3,7000.0,3,2,11.99,1.97,528.0,1,0.65
14681,27,1,1.0,1,6093.75,4771.02,8.0,1,3,12000.0,0,3,13.92,1.97,625.0,0,0.78
14682,23,1,0.0,2,5078.25,3420.94,3.0,1,3,10000.0,0,1,11.48,1.97,658.0,0,0.67
14683,24,0,0.0,2,5078.5,3496.26,2.0,0,3,10000.0,4,4,7.49,1.97,642.0,0,0.69
14684,26,0,3.0,0,3250.33,2400.47,4.0,1,3,6400.0,0,5,14.35,1.97,635.0,0,0.74
14685,24,1,4.0,0,6094.5,5119.98,3.0,1,3,12000.0,3,0,10.36,1.97,664.0,0,0.84
14686,23,1,0.0,2,4063.0,2816.35,2.0,1,3,8000.0,4,1,11.49,1.97,619.0,0,0.69
14687,29,0,5.0,0,4570.92,3183.66,7.0,0,3,9000.0,1,1,13.11,1.97,592.0,0,0.7
14688,33,0,7.0,0,5078.92,3347.65,7.0,0,0,10000.0,0,0,16.89,1.97,668.0,1,0.66
14689,23,0,0.0,2,2082.42,1462.37,4.0,0,3,4100.0,1,1,13.49,1.97,685.0,0,0.7
14690,31,1,5.0,0,5079.08,4314.03,6.0,1,3,10000.0,0,5,10.71,1.97,602.0,0,0.85
14691,22,1,1.0,1,7593.25,5866.25,4.0,1,0,14950.0,1,1,9.91,1.97,568.0,0,0.77
14692,24,1,4.0,0,6221.92,4815.18,4.0,0,3,12250.0,1,5,12.23,1.97,675.0,0,0.77
14693,24,0,1.0,1,5079.25,2665.26,2.0,0,2,10000.0,0,5,11.12,1.97,676.0,0,0.52
14694,24,0,1.0,1,5079.25,3011.83,3.0,1,3,10000.0,1,0,12.15,1.97,692.0,0,0.59
14695,31,0,8.0,0,6095.17,5175.64,9.0,0,3,12000.0,1,3,7.49,1.97,622.0,0,0.85
14696,30,0,5.0,0,6095.42,5264.66,10.0,1,3,12000.0,1,4,10.99,1.97,709.0,0,0.86
14697,23,0,0.0,2,6096.0,4493.0,2.0,1,3,12000.0,1,0,12.69,1.97,669.0,0,0.74
14698,28,1,7.0,0,5080.0,4267.97,8.0,0,3,10000.0,0,0,10.74,1.97,582.0,0,0.84
14699,22,1,3.0,0,6096.08,4851.28,3.0,1,0,12000.0,1,1,7.51,1.97,601.0,0,0.8
14700,20,0,0.0,2,3556.17,2632.49,2.0,1,3,7000.0,0,3,13.61,1.97,636.0,0,0.74
14701,28,1,2.0,1,3048.17,1654.58,8.0,1,0,6000.0,3,3,13.98,1.97,652.0,0,0.54
14702,29,0,5.0,0,4877.25,2728.65,8.0,1,2,9600.0,4,4,12.23,1.97,691.0,0,0.56
14703,25,1,4.0,0,4064.42,2390.39,4.0,0,0,8000.0,1,2,11.01,1.97,687.0,0,0.59
14704,24,0,0.0,2,6223.83,5173.69,2.0,1,3,12250.0,3,0,12.23,1.97,594.0,0,0.83
14705,31,0,8.0,0,5080.83,4142.0,8.0,1,3,10000.0,0,3,12.69,1.97,615.0,0,0.82
14706,26,0,5.0,0,5080.83,3886.26,4.0,1,0,10000.0,1,1,8.39,1.97,674.0,0,0.76
14707,24,1,3.0,0,4064.67,2334.61,4.0,1,0,8000.0,1,5,11.01,1.97,613.0,0,0.57
14708,22,0,1.0,1,4064.75,2383.49,3.0,1,3,8000.0,0,4,11.11,1.97,676.0,0,0.59
14709,25,0,1.0,1,6097.17,5189.7,3.0,0,3,12000.0,1,5,5.42,1.97,570.0,0,0.85
14710,23,1,1.0,1,8637.67,5046.56,3.0,1,3,17000.0,0,0,13.11,1.97,678.0,0,0.58
14711,31,0,5.0,0,4291.92,3408.27,8.0,0,3,8447.0,3,3,8.92,1.97,578.0,0,0.79
14712,23,1,2.0,1,5589.17,3365.15,2.0,1,3,11000.0,3,3,11.01,1.97,681.0,0,0.6
14713,26,1,4.0,0,4687.33,3259.63,2.0,0,2,9225.0,0,2,11.01,1.97,678.0,0,0.7
14714,24,0,3.0,0,6097.42,4928.49,2.0,1,3,12000.0,1,3,9.63,1.97,604.0,0,0.81
14715,28,0,6.0,0,5589.33,3659.63,5.0,1,3,11000.0,4,3,7.49,1.97,632.0,0,0.65
14716,30,1,2.0,1,5081.25,3296.76,7.0,1,3,10000.0,4,4,13.22,1.97,591.0,0,0.65
14717,22,1,0.0,2,4573.25,2885.97,3.0,0,3,9000.0,1,4,7.9,1.97,596.0,0,0.63
14718,30,1,6.0,0,6097.83,3987.82,7.0,1,3,12000.0,3,4,9.98,1.97,645.0,0,0.65
14719,22,0,0.0,2,5793.25,3568.01,3.0,1,0,11400.0,0,1,12.53,1.97,597.0,0,0.62
14720,25,0,3.0,0,6098.17,3859.8,3.0,1,3,12000.0,3,1,12.21,1.97,620.0,0,0.63
14721,22,1,0.0,2,6098.25,4342.22,3.0,1,0,12000.0,1,1,10.45,1.97,679.0,0,0.71
14722,21,0,0.0,2,4065.5,2156.48,3.0,1,0,8000.0,1,1,11.01,1.97,618.0,0,0.53
14723,27,0,1.0,1,5081.92,4193.27,7.0,1,3,10000.0,1,4,10.74,1.97,624.0,0,0.83
14724,23,0,1.0,1,5082.08,4315.08,3.0,0,3,10000.0,0,1,9.63,1.97,608.0,0,0.85
14725,27,0,2.0,1,4878.92,2937.37,4.0,0,0,9600.0,4,1,13.61,1.97,678.0,0,0.6
14726,28,1,4.0,0,5082.25,3212.19,5.0,0,0,10000.0,3,4,6.69,1.97,559.0,0,0.63
14727,24,1,4.0,0,5082.25,3493.83,3.0,0,3,10000.0,4,5,12.11,1.97,698.0,0,0.69
14728,22,1,1.0,1,5082.42,3848.85,4.0,1,0,10000.0,1,5,11.5,1.97,561.0,0,0.76
14729,37,0,13.0,0,2795.42,2312.78,12.0,1,3,5500.0,0,3,11.01,1.97,573.0,0,0.83
14730,22,1,2.0,1,6099.83,5161.35,3.0,1,3,12000.0,4,1,13.47,1.97,651.0,0,0.85
14731,22,0,1.0,1,5083.25,2595.0,3.0,1,0,10000.0,0,1,12.53,1.97,507.0,0,0.51
14732,35,1,13.0,0,5286.58,3691.22,7.0,1,2,10400.0,0,5,9.99,1.97,707.0,0,0.7
14733,22,1,0.0,2,4320.83,2638.8,5.0,1,3,8500.0,1,3,7.58,1.97,618.0,0,0.61
14734,24,1,2.0,1,7091.5,3873.94,2.0,1,0,13950.0,1,0,11.14,1.97,621.0,0,0.55
14735,26,1,4.0,0,4880.25,3022.33,3.0,0,3,9600.0,0,1,12.73,1.97,655.0,0,0.62
14736,26,1,1.0,1,7625.42,5148.59,4.0,1,3,15000.0,0,4,16.49,1.97,508.0,0,0.68
14737,26,1,4.0,0,6100.42,4177.16,4.0,1,3,12000.0,1,4,10.62,1.97,615.0,0,0.68
14738,22,0,0.0,2,5083.75,4317.68,3.0,0,3,10000.0,1,4,11.71,1.97,680.0,0,0.85
14739,31,0,6.0,0,6913.92,4520.32,9.0,1,0,13600.0,3,4,7.88,1.97,625.0,0,0.65
14740,23,0,0.0,2,5083.83,3822.66,3.0,1,3,10000.0,0,1,7.51,1.97,671.0,0,0.75
14741,23,1,0.0,2,6100.75,3349.97,4.0,1,0,12000.0,3,1,10.62,1.97,618.0,0,0.55
14742,27,0,5.0,0,4067.25,1795.88,5.0,1,2,8000.0,4,2,12.53,1.97,639.0,0,0.44
14743,22,1,2.0,1,5084.08,2748.51,4.0,1,0,10000.0,0,5,11.01,1.97,674.0,0,0.54
14744,23,0,1.0,1,6100.92,3425.6,3.0,1,0,12000.0,0,0,7.29,1.97,566.0,0,0.56
14745,26,0,5.0,0,5084.17,2195.87,2.0,1,2,10000.0,4,2,13.47,1.97,644.0,0,0.43
14746,22,0,1.0,1,4575.83,3298.43,3.0,0,3,9000.0,3,1,14.26,1.97,654.0,0,0.72
14747,22,0,2.0,1,5084.5,4151.94,3.0,0,3,10000.0,3,4,7.88,1.97,643.0,0,0.82
14748,25,0,5.0,0,6101.5,3617.33,4.0,0,3,12000.0,0,4,14.26,1.97,641.0,0,0.59
14749,37,1,12.0,0,5084.67,4170.6,14.0,1,3,10000.0,1,0,7.28,1.97,651.0,0,0.82
14750,24,1,2.0,1,2542.33,1214.19,3.0,1,2,5000.0,3,2,10.75,1.97,638.0,0,0.48
14751,23,1,5.0,0,5084.75,2913.29,3.0,0,0,10000.0,3,3,10.99,1.97,636.0,0,0.57
14752,35,1,10.0,0,3050.92,1679.76,10.0,1,0,6000.0,1,4,13.23,1.97,659.0,0,0.55
14753,32,1,8.0,0,6102.0,4211.66,8.0,1,3,12000.0,4,3,7.11,1.97,613.0,0,0.69
14754,25,1,3.0,0,5403.17,4239.17,4.0,0,0,10625.0,0,3,11.01,1.97,584.0,1,0.78
14755,28,1,6.0,0,3254.67,2172.35,5.0,0,3,6400.0,4,5,16.82,1.97,710.0,1,0.67
14756,23,1,4.0,0,6102.5,4762.47,4.0,1,0,12000.0,0,4,15.27,1.97,706.0,0,0.78
14757,23,1,0.0,2,6102.5,4564.58,2.0,0,0,12000.0,3,4,10.65,1.97,702.0,0,0.75
14758,27,0,0.0,2,5085.58,3220.88,10.0,0,0,10000.0,4,0,12.84,1.97,595.0,0,0.63
14759,26,0,4.0,0,5085.58,4398.81,4.0,0,3,10000.0,4,3,10.95,1.97,698.0,0,0.86
14760,22,1,0.0,2,5085.67,3373.22,3.0,0,0,10000.0,1,5,10.36,1.97,671.0,0,0.66
14761,22,0,0.0,2,6865.67,5768.88,4.0,1,3,13500.0,3,0,10.62,1.97,582.0,0,0.84
14762,23,1,2.0,1,3051.42,1720.38,3.0,0,3,6000.0,0,1,11.71,1.97,609.0,0,0.56
14763,21,1,0.0,2,5085.83,4011.6,4.0,1,3,10000.0,0,1,6.03,1.97,663.0,0,0.79
14764,30,0,6.0,0,6103.08,4839.68,7.0,1,3,12000.0,3,2,13.84,1.97,605.0,0,0.79
14765,22,1,0.0,2,4577.42,3254.75,4.0,1,3,9000.0,3,4,14.35,1.97,598.0,0,0.71
14766,22,1,0.0,2,5086.17,4175.11,4.0,0,0,10000.0,3,0,9.88,1.97,603.0,0,0.82
14767,25,1,5.0,0,4069.0,1869.51,4.0,0,2,8000.0,4,1,10.38,1.97,700.0,0,0.46
14768,31,0,5.0,0,4069.17,3450.83,9.0,0,3,8000.0,3,0,7.9,1.97,644.0,0,0.85
14769,29,0,7.0,0,5086.58,4124.82,8.0,1,0,10000.0,0,3,7.88,1.97,673.0,0,0.81
14770,47,0,24.0,0,3764.08,2624.7,13.0,1,0,7400.0,2,4,8.0,1.97,727.0,0,0.7
14771,23,0,2.0,1,12081.92,8714.69,2.0,0,3,23750.0,4,3,13.47,1.97,676.0,0,0.72
14772,22,0,0.0,2,5087.25,3212.06,4.0,0,0,10000.0,0,5,9.88,1.97,610.0,0,0.63
14773,25,1,2.0,1,5468.83,3669.14,2.0,1,0,10750.0,4,2,5.79,1.97,667.0,0,0.67
14774,23,1,1.0,1,5087.33,3462.57,4.0,1,0,10000.0,0,1,6.03,1.97,688.0,0,0.68
14775,21,0,1.0,1,4070.08,2544.74,2.0,1,3,8000.0,3,0,9.63,1.97,610.0,0,0.63
14776,40,0,18.0,0,6105.33,3694.53,13.0,1,2,12000.0,3,5,9.63,1.97,713.0,0,0.61
14777,23,1,4.0,0,5087.83,3188.52,4.0,1,0,10000.0,3,1,6.03,1.97,643.0,0,0.63
14778,26,1,3.0,0,9667.17,6503.0,2.0,0,3,19000.0,0,4,13.22,1.97,663.0,0,0.67
14779,32,0,10.0,0,7632.08,6063.55,6.0,1,3,15000.0,3,3,11.58,1.97,540.0,0,0.79
14780,38,1,19.0,0,5088.08,3914.42,13.0,0,3,10000.0,0,4,11.01,1.97,584.0,0,0.77
14781,33,1,12.0,0,3326.17,2374.05,8.0,0,0,6537.0,3,3,11.83,1.97,653.0,0,0.71
14782,22,1,3.0,0,5088.25,3967.81,2.0,1,3,10000.0,3,1,9.32,1.97,620.0,0,0.78
14783,24,0,5.0,0,2240.67,1046.49,4.0,0,2,4403.0,1,1,12.55,1.97,689.0,0,0.47
14784,22,1,2.0,1,4580.17,3508.01,4.0,1,3,9000.0,1,5,11.48,1.96,631.0,0,0.77
14785,23,1,3.0,0,4274.83,3594.49,5.0,1,3,8400.0,0,3,14.3,1.96,605.0,0,0.84
14786,22,1,2.0,1,5089.17,4072.59,4.0,1,0,10000.0,1,5,11.03,1.96,678.0,0,0.8
14787,30,1,8.0,0,5089.42,4195.0,6.0,1,3,10000.0,0,0,11.04,1.96,649.0,0,0.82
14788,22,1,2.0,1,5089.42,3628.12,3.0,1,0,10000.0,3,5,11.01,1.96,568.0,0,0.71
14789,25,0,1.0,1,1651.58,1206.64,4.0,0,3,3245.0,3,1,12.1,1.96,482.0,1,0.73
14790,23,1,4.0,0,7125.58,4596.52,2.0,0,3,14000.0,1,3,17.51,1.96,657.0,1,0.65
14791,38,0,14.0,0,5089.75,3754.6,11.0,1,0,10000.0,3,5,11.86,1.96,569.0,0,0.74
14792,23,0,0.0,2,5089.83,4293.3,3.0,1,3,10000.0,4,3,8.94,1.96,627.0,0,0.84
14793,31,1,8.0,0,10180.0,8867.04,10.0,0,3,20000.0,1,0,7.9,1.96,610.0,0,0.87
14794,22,0,0.0,2,4072.08,3374.7,3.0,1,0,8000.0,4,4,16.0,1.96,720.0,0,0.83
14795,25,1,2.0,1,5090.17,3719.4,3.0,1,0,10000.0,1,5,8.6,1.96,593.0,0,0.73
14796,39,1,17.0,0,4072.17,2407.68,16.0,1,3,8000.0,3,1,7.14,1.96,601.0,0,0.59
14797,23,0,3.0,0,5090.42,3410.69,4.0,1,3,10000.0,0,1,6.17,1.96,602.0,0,0.67
14798,23,1,0.0,2,5090.42,4104.71,3.0,0,0,10000.0,3,4,10.99,1.96,653.0,0,0.81
14799,23,1,0.0,2,4581.42,3262.32,3.0,1,3,9000.0,0,1,10.35,1.96,646.0,0,0.71
14800,29,0,5.0,0,3054.42,1806.86,8.0,1,3,6000.0,1,5,5.79,1.96,700.0,0,0.59
14801,21,0,0.0,2,1603.58,1257.36,4.0,0,3,3150.0,0,2,10.99,1.96,538.0,1,0.78
14802,32,1,4.0,0,5090.75,2625.43,9.0,0,2,10000.0,3,1,6.03,1.96,674.0,0,0.52
14803,26,1,1.0,1,5090.83,4006.07,2.0,1,0,10000.0,0,1,7.74,1.96,625.0,0,0.79
14804,24,1,1.0,1,4604.17,3207.48,4.0,1,3,9044.0,1,1,7.25,1.96,469.0,0,0.7
14805,26,0,5.0,0,5090.92,3291.54,3.0,1,0,10000.0,1,1,7.63,1.96,598.0,0,0.65
14806,23,1,2.0,1,4581.83,3037.24,4.0,0,3,9000.0,3,4,12.97,1.96,648.0,0,0.66
14807,25,1,1.0,1,2800.08,1294.41,4.0,1,2,5500.0,3,5,13.23,1.96,624.0,0,0.46
14808,38,1,12.0,0,6109.67,3255.0,15.0,1,0,12000.0,2,0,7.66,1.96,631.0,0,0.53
14809,23,0,0.0,2,6109.67,4539.8,3.0,1,0,12000.0,4,1,7.51,1.96,693.0,0,0.74
14810,31,1,7.0,0,4582.58,3035.5,6.0,1,3,9000.0,0,0,12.94,1.96,574.0,0,0.66
14811,24,1,1.0,1,3055.08,2470.49,3.0,0,0,6000.0,1,5,13.22,1.96,653.0,0,0.81
14812,23,1,0.0,2,3309.83,2677.82,4.0,0,3,6500.0,0,1,7.88,1.96,606.0,0,0.81
14813,22,1,3.0,0,5092.08,3047.22,2.0,0,3,10000.0,3,1,10.99,1.96,585.0,0,0.6
14814,34,1,14.0,0,17094.67,13967.68,9.0,0,0,33571.0,3,4,10.37,1.96,663.0,0,0.82
14815,35,1,10.0,0,4073.75,2128.14,7.0,1,2,8000.0,4,5,7.66,1.96,654.0,0,0.52
14816,21,1,3.0,0,4583.33,3066.19,3.0,1,3,9000.0,3,3,8.49,1.96,659.0,0,0.67
14817,22,1,0.0,2,4278.0,3634.54,4.0,1,3,8400.0,3,3,14.35,1.96,636.0,0,0.85
14818,23,0,0.0,2,10185.92,8338.51,3.0,1,0,20000.0,3,4,17.43,1.96,565.0,0,0.82
14819,21,0,0.0,2,3565.08,2402.11,3.0,0,3,7000.0,3,5,11.34,1.96,623.0,0,0.67
14820,38,1,20.0,0,5093.0,3149.76,15.0,0,0,10000.0,0,4,11.01,1.96,651.0,0,0.62
14821,23,1,1.0,1,5093.0,3673.24,3.0,1,3,10000.0,1,1,9.63,1.96,631.0,0,0.72
14822,37,0,14.0,0,4583.75,3855.2,16.0,1,3,9000.0,4,0,8.59,1.96,695.0,0,0.84
14823,22,0,0.0,2,5093.17,3082.06,2.0,1,3,10000.0,4,0,13.99,1.96,663.0,0,0.61
14824,22,1,0.0,2,5093.25,4339.1,3.0,1,3,10000.0,0,1,9.32,1.96,653.0,0,0.85
14825,23,1,0.0,2,4584.0,3112.15,2.0,1,3,9000.0,0,1,10.65,1.96,632.0,0,0.68
14826,23,0,0.0,2,3259.75,2280.5,4.0,1,3,6400.0,0,1,8.9,1.96,687.0,0,0.7
14827,26,1,2.0,1,3259.83,1970.77,4.0,1,3,6400.0,0,1,14.35,1.96,461.0,0,0.6
14828,25,1,3.0,0,8149.75,4813.7,4.0,1,3,16000.0,1,4,16.45,1.96,579.0,0,0.59
14829,23,0,0.0,2,5093.67,2890.11,3.0,1,2,10000.0,3,1,11.71,1.96,500.0,0,0.57
14830,22,0,0.0,2,4890.25,3246.76,4.0,1,0,9600.0,1,1,7.51,1.96,617.0,0,0.66
14831,25,0,0.0,2,4584.67,3212.86,2.0,1,2,9000.0,4,2,11.03,1.96,692.0,0,0.7
14832,27,0,5.0,0,4075.42,2928.78,7.0,1,3,8000.0,2,5,11.99,1.96,662.0,0,0.72
14833,29,0,5.0,0,3264.17,2970.3,6.0,0,3,6407.0,3,3,15.02,1.96,647.0,1,0.91
14834,24,1,1.0,1,5094.75,3930.08,4.0,1,3,10000.0,1,0,7.38,1.96,695.0,0,0.77
14835,24,1,1.0,1,6113.83,4787.85,4.0,1,3,12000.0,1,1,10.49,1.96,712.0,0,0.78
14836,22,0,0.0,2,5095.08,3405.41,4.0,1,0,10000.0,3,5,9.88,1.96,572.0,0,0.67
14837,25,1,4.0,0,7643.08,5100.23,2.0,1,0,15000.0,0,3,12.68,1.96,543.0,0,0.67
14838,24,0,3.0,0,3566.83,2258.05,3.0,1,3,7000.0,1,5,9.94,1.96,636.0,0,0.63
14839,31,0,13.0,0,3057.33,2234.63,7.0,1,3,6000.0,1,1,8.49,1.96,625.0,0,0.73
14840,29,0,5.0,0,4586.17,3340.59,6.0,0,3,9000.0,3,0,14.55,1.96,659.0,0,0.73
14841,26,1,4.0,0,5095.83,3129.72,2.0,1,0,10000.0,3,1,7.74,1.96,644.0,0,0.61
14842,27,0,2.0,1,10191.83,6979.46,8.0,1,0,20000.0,3,4,11.01,1.96,494.0,0,0.68
14843,29,0,7.0,0,3567.17,2299.32,6.0,1,3,7000.0,3,3,9.54,1.96,631.0,0,0.64
14844,30,1,7.0,0,6115.33,3975.17,9.0,1,3,12000.0,0,4,10.99,1.96,634.0,0,0.65
14845,24,0,6.0,0,8153.83,6398.97,2.0,0,0,16000.0,4,0,13.22,1.96,695.0,0,0.78
14846,26,0,5.0,0,7644.25,4153.54,3.0,1,0,15000.0,0,3,16.49,1.96,568.0,0,0.54
14847,24,0,0.0,2,6879.83,5691.97,2.0,1,3,13500.0,4,1,12.21,1.96,590.0,0,0.83
14848,48,1,26.0,0,5096.33,3869.35,14.0,0,3,10000.0,1,2,9.63,1.96,679.0,0,0.76
14849,26,0,4.0,0,1274.08,675.53,3.0,0,2,2500.0,1,1,9.99,1.96,662.0,1,0.53
14850,31,0,9.0,0,10192.83,8369.14,5.0,0,3,20000.0,0,0,7.9,1.96,720.0,0,0.82
14851,37,0,18.0,0,4281.25,3397.68,15.0,1,3,8400.0,3,5,13.49,1.96,606.0,0,0.79
14852,25,1,1.0,1,10193.92,7362.4,6.0,1,0,20000.0,3,4,9.33,1.96,667.0,0,0.72
14853,26,1,1.0,1,5097.08,3146.16,4.0,1,0,10000.0,1,1,8.23,1.96,667.0,0,0.62
14854,25,0,2.0,1,5097.08,2897.6,2.0,0,0,10000.0,0,4,6.92,1.96,677.0,0,0.57
14855,24,0,2.0,1,4077.67,3069.47,2.0,1,3,8000.0,1,4,6.17,1.96,610.0,0,0.75
14856,22,0,0.0,2,6116.58,3591.44,3.0,0,0,12000.0,0,1,8.94,1.96,614.0,0,0.59
14857,32,1,10.0,0,10194.33,6426.07,8.0,1,3,20000.0,4,3,10.75,1.96,627.0,0,0.63
14858,24,1,1.0,1,12072.17,7438.66,3.0,1,3,23684.0,3,5,13.29,1.96,577.0,0,0.62
14859,25,0,2.0,1,1427.25,1258.71,2.0,0,3,2800.0,3,4,14.61,1.96,597.0,1,0.88
14860,25,1,4.0,0,3568.33,2117.26,3.0,1,3,7000.0,0,4,8.94,1.96,661.0,0,0.59
14861,26,1,5.0,0,4078.17,2557.15,5.0,1,3,8000.0,3,0,10.91,1.96,589.0,0,0.63
14862,37,1,14.0,0,3568.42,2313.57,17.0,0,3,7000.0,0,0,16.77,1.96,680.0,1,0.65
14863,24,0,0.0,2,5097.75,3223.57,4.0,1,3,10000.0,0,2,14.27,1.96,517.0,0,0.63
14864,32,0,7.0,0,4078.25,3514.11,9.0,0,3,8000.0,3,0,9.62,1.96,636.0,0,0.86
14865,26,0,6.0,0,5097.83,3294.15,3.0,1,3,10000.0,4,4,7.02,1.96,630.0,0,0.65
14866,28,0,6.0,0,4588.25,3146.77,10.0,1,3,9000.0,4,0,14.65,1.96,627.0,0,0.69
14867,31,0,11.0,0,4588.42,4005.58,5.0,1,3,9000.0,1,1,12.84,1.96,686.0,0,0.87
14868,26,1,5.0,0,7647.67,4445.67,2.0,0,3,15000.0,3,4,16.49,1.96,651.0,0,0.58
14869,23,1,0.0,2,5098.5,4476.8,2.0,0,3,10000.0,4,1,6.92,1.96,663.0,0,0.88
14870,29,0,2.0,1,3569.0,2605.16,8.0,1,3,7000.0,4,3,11.6,1.96,686.0,0,0.73
14871,36,1,11.0,0,4282.92,3254.68,13.0,0,3,8400.0,1,0,12.01,1.96,713.0,0,0.76
14872,22,1,0.0,2,4894.83,3549.29,2.0,1,0,9600.0,4,3,11.86,1.96,643.0,0,0.73
14873,27,1,4.0,0,3569.17,2544.83,5.0,1,3,7000.0,0,5,12.69,1.96,643.0,0,0.71
14874,22,0,0.0,2,4079.25,2457.56,4.0,1,0,8000.0,1,0,9.76,1.96,686.0,0,0.6
14875,34,0,9.0,0,5099.25,3578.36,5.0,1,2,10000.0,1,1,6.03,1.96,600.0,0,0.7
14876,27,1,7.0,0,3569.5,2690.4,7.0,0,1,7000.0,1,5,8.0,1.96,651.0,0,0.75
14877,35,1,14.0,0,5099.33,3538.5,7.0,1,3,10000.0,0,1,9.91,1.96,657.0,0,0.69
14878,25,1,2.0,1,4589.5,2749.09,3.0,1,0,9000.0,4,1,6.62,1.96,653.0,0,0.6
14879,30,0,5.0,0,5099.5,4177.73,10.0,1,0,10000.0,3,1,16.89,1.96,688.0,0,0.82
14880,25,1,1.0,1,7650.08,5812.56,3.0,1,0,15000.0,0,3,12.68,1.96,629.0,0,0.76
14881,26,1,5.0,0,8415.17,6575.36,4.0,0,3,16500.0,3,3,16.77,1.96,686.0,1,0.78
14882,25,0,5.0,0,2703.25,1700.97,3.0,1,3,5300.0,3,1,8.49,1.96,670.0,0,0.63
14883,24,0,1.0,1,5100.5,4182.47,2.0,1,3,10000.0,3,4,7.72,1.96,592.0,0,0.82
14884,22,0,0.0,2,5100.58,4129.44,3.0,1,3,10000.0,1,1,13.57,1.96,586.0,0,0.81
14885,35,0,16.0,0,4080.5,3401.35,5.0,1,3,8000.0,3,1,5.99,1.96,654.0,0,0.83
14886,30,0,4.0,0,5100.75,4150.2,7.0,1,0,10000.0,4,0,6.62,1.96,611.0,0,0.81
14887,29,1,10.0,0,5100.92,2784.98,5.0,0,0,10000.0,0,3,6.03,1.96,689.0,0,0.55
14888,27,1,9.0,0,3060.58,2504.63,9.0,1,3,6000.0,0,5,14.65,1.96,647.0,0,0.82
14889,26,1,0.0,2,5101.0,3526.31,3.0,1,3,10000.0,4,4,8.49,1.96,534.0,0,0.69
14890,27,0,6.0,0,4080.83,3526.2,8.0,1,3,8000.0,0,0,11.62,1.96,664.0,0,0.86
14891,26,1,4.0,0,3265.17,1907.97,4.0,1,3,6400.0,1,5,14.35,1.96,664.0,0,0.58
14892,26,1,4.0,0,8162.92,6250.39,2.0,1,3,16000.0,3,2,13.85,1.96,604.0,0,0.77
14893,22,1,1.0,1,4591.75,2893.22,4.0,1,3,9000.0,4,1,11.48,1.96,551.0,0,0.63
14894,24,0,0.0,2,5612.42,3758.34,3.0,1,0,11000.0,0,5,7.29,1.96,679.0,0,0.67
14895,22,0,3.0,0,6377.75,5141.55,3.0,0,3,12500.0,3,1,10.25,1.96,564.0,0,0.81
14896,21,1,1.0,1,3571.58,2464.4,3.0,0,3,7000.0,0,3,12.98,1.96,581.0,0,0.69
14897,23,1,0.0,2,8163.83,5426.5,3.0,0,0,16000.0,4,0,11.99,1.96,669.0,1,0.66
14898,23,1,4.0,0,3061.5,2077.44,3.0,1,3,6000.0,3,1,13.49,1.96,647.0,0,0.68
14899,22,1,0.0,2,5102.67,3191.02,3.0,1,3,10000.0,1,4,6.17,1.96,657.0,0,0.63
